id,relationship,is_appropriate,label,quote,origin
583,acquaintance,No,1,My cousin does this. It's so gross.,Adjudication
583,friends_with_benefits,Yes,0,My cousin does this. It's so gross.,Adjudication
583,sports_teammate,Yes,0,My cousin does this. It's so gross.,Adjudication
583,dating,Yes,0,My cousin does this. It's so gross.,Adjudication
583,person_having_an_affair,Yes,0,My cousin does this. It's so gross.,Adjudication
583,direct_report,No,1,My cousin does this. It's so gross.,Adjudication
583,domestic_partner,Yes,0,My cousin does this. It's so gross.,Adjudication
583,club_member,Yes,0,My cousin does this. It's so gross.,Adjudication
583,cousins,Yes,0,My cousin does this. It's so gross.,Adjudication
583,uncle_aunt,Yes,0,My cousin does this. It's so gross.,Adjudication
583,classmate,Yes,0,My cousin does this. It's so gross.,Adjudication
583,married,Yes,0,My cousin does this. It's so gross.,Adjudication
583,coworker,No,1,My cousin does this. It's so gross.,Adjudication
583,old_friend,Yes,0,My cousin does this. It's so gross.,Adjudication
1300,ex_dating,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,colleague,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,rival,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,engaged,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,best_friend,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,neighbor,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,mentee,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,child,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,parent,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,childhood_friend,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,teacher,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,adopted_child,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,boss,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,grandparent,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,sibling,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,divorcee,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,grandchild,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,competitor,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,friend,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,step_sibling,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,enemy,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,employee_in_large_company,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,person_with_authority,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,neice_nephew,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,complete_stranger,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,acquaintance,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,friends_with_benefits,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,sports_teammate,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,dating,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,person_having_an_affair,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,direct_report,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,mentor,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,domestic_partner,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,student,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,club_member,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,cousins,Yes,0,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,uncle_aunt,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,classmate,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,married,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,coworker,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
1300,old_friend,No,1,That is the stupidest thing I have heard in years. Get real.,Adjudication
2378,ex_dating,No,1,How do you have time to take a picture of this??,Adjudication
2378,colleague,No,1,How do you have time to take a picture of this??,Adjudication
2378,engaged,No,1,How do you have time to take a picture of this??,Adjudication
2378,best_friend,Yes,0,How do you have time to take a picture of this??,Adjudication
2378,mentee,No,1,How do you have time to take a picture of this??,Adjudication
2378,child,No,1,How do you have time to take a picture of this??,Adjudication
2378,parent,No,1,How do you have time to take a picture of this??,Adjudication
2378,childhood_friend,Yes,0,How do you have time to take a picture of this??,Adjudication
2378,adopted_child,No,1,How do you have time to take a picture of this??,Adjudication
2378,boss,No,1,How do you have time to take a picture of this??,Adjudication
2378,grandparent,No,1,How do you have time to take a picture of this??,Adjudication
2378,sibling,Yes,0,How do you have time to take a picture of this??,Adjudication
2378,divorcee,No,1,How do you have time to take a picture of this??,Adjudication
2378,grandchild,No,1,How do you have time to take a picture of this??,Adjudication
2378,friend,Yes,0,How do you have time to take a picture of this??,Adjudication
2378,step_sibling,Yes,0,How do you have time to take a picture of this??,Adjudication
2378,employee_in_large_company,No,1,How do you have time to take a picture of this??,Adjudication
2378,neice_nephew,No,1,How do you have time to take a picture of this??,Adjudication
2378,friends_with_benefits,No,1,How do you have time to take a picture of this??,Adjudication
2378,dating,No,1,How do you have time to take a picture of this??,Adjudication
2378,person_having_an_affair,No,1,How do you have time to take a picture of this??,Adjudication
2378,direct_report,No,1,How do you have time to take a picture of this??,Adjudication
2378,mentor,No,1,How do you have time to take a picture of this??,Adjudication
2378,domestic_partner,No,1,How do you have time to take a picture of this??,Adjudication
2378,cousins,Yes,0,How do you have time to take a picture of this??,Adjudication
2378,uncle_aunt,No,1,How do you have time to take a picture of this??,Adjudication
2378,married,No,1,How do you have time to take a picture of this??,Adjudication
2378,coworker,No,1,How do you have time to take a picture of this??,Adjudication
2378,old_friend,Yes,0,How do you have time to take a picture of this??,Adjudication
696,ex_dating,Yes,0,At least you called him by his correct name.,Adjudication
696,colleague,Yes,0,At least you called him by his correct name.,Adjudication
696,engaged,Yes,0,At least you called him by his correct name.,Adjudication
696,best_friend,Yes,0,At least you called him by his correct name.,Adjudication
696,neighbor,Yes,0,At least you called him by his correct name.,Adjudication
696,mentee,Yes,0,At least you called him by his correct name.,Adjudication
696,child,No,1,At least you called him by his correct name.,Adjudication
696,parent,Yes,0,At least you called him by his correct name.,Adjudication
696,childhood_friend,Yes,0,At least you called him by his correct name.,Adjudication
696,teacher,Yes,0,At least you called him by his correct name.,Adjudication
696,adopted_child,No,1,At least you called him by his correct name.,Adjudication
696,boss,No,1,At least you called him by his correct name.,Adjudication
696,grandparent,Yes,0,At least you called him by his correct name.,Adjudication
696,sibling,Yes,0,At least you called him by his correct name.,Adjudication
696,divorcee,Yes,0,At least you called him by his correct name.,Adjudication
696,grandchild,No,1,At least you called him by his correct name.,Adjudication
696,friend,Yes,0,At least you called him by his correct name.,Adjudication
696,step_sibling,Yes,0,At least you called him by his correct name.,Adjudication
696,employee_in_large_company,Yes,0,At least you called him by his correct name.,Adjudication
696,neice_nephew,No,1,At least you called him by his correct name.,Adjudication
696,complete_stranger,Yes,0,At least you called him by his correct name.,Adjudication
696,acquaintance,Yes,0,At least you called him by his correct name.,Adjudication
696,friends_with_benefits,Yes,0,At least you called him by his correct name.,Adjudication
696,sports_teammate,Yes,0,At least you called him by his correct name.,Adjudication
696,dating,Yes,0,At least you called him by his correct name.,Adjudication
696,person_having_an_affair,Yes,0,At least you called him by his correct name.,Adjudication
696,direct_report,No,1,At least you called him by his correct name.,Adjudication
696,mentor,Yes,0,At least you called him by his correct name.,Adjudication
696,domestic_partner,Yes,0,At least you called him by his correct name.,Adjudication
696,club_member,Yes,0,At least you called him by his correct name.,Adjudication
696,cousins,Yes,0,At least you called him by his correct name.,Adjudication
696,uncle_aunt,Yes,0,At least you called him by his correct name.,Adjudication
696,classmate,Yes,0,At least you called him by his correct name.,Adjudication
696,married,Yes,0,At least you called him by his correct name.,Adjudication
696,coworker,Yes,0,At least you called him by his correct name.,Adjudication
696,old_friend,Yes,0,At least you called him by his correct name.,Adjudication
2082,ex_dating,Yes,0,She is actually so attractive.,Adjudication
2082,colleague,No,1,She is actually so attractive.,Adjudication
2082,engaged,Yes,0,She is actually so attractive.,Adjudication
2082,law_enforcement,No,1,She is actually so attractive.,Adjudication
2082,best_friend,Yes,0,She is actually so attractive.,Adjudication
2082,mentee,No,1,She is actually so attractive.,Adjudication
2082,child,Yes,0,She is actually so attractive.,Adjudication
2082,parent,Yes,0,She is actually so attractive.,Adjudication
2082,childhood_friend,Yes,0,She is actually so attractive.,Adjudication
2082,teacher,No,1,She is actually so attractive.,Adjudication
2082,adopted_child,Yes,0,She is actually so attractive.,Adjudication
2082,boss,No,1,She is actually so attractive.,Adjudication
2082,grandparent,Yes,0,She is actually so attractive.,Adjudication
2082,sibling,Yes,0,She is actually so attractive.,Adjudication
2082,divorcee,Yes,0,She is actually so attractive.,Adjudication
2082,grandchild,Yes,0,She is actually so attractive.,Adjudication
2082,friend,Yes,0,She is actually so attractive.,Adjudication
2082,step_sibling,Yes,0,She is actually so attractive.,Adjudication
2082,employee_in_large_company,No,1,She is actually so attractive.,Adjudication
2082,person_with_authority,No,1,She is actually so attractive.,Adjudication
2082,neice_nephew,Yes,0,She is actually so attractive.,Adjudication
2082,friends_with_benefits,Yes,0,She is actually so attractive.,Adjudication
2082,sports_teammate,No,1,She is actually so attractive.,Adjudication
2082,dating,Yes,0,She is actually so attractive.,Adjudication
2082,person_having_an_affair,Yes,0,She is actually so attractive.,Adjudication
2082,direct_report,No,1,She is actually so attractive.,Adjudication
2082,mentor,No,1,She is actually so attractive.,Adjudication
2082,domestic_partner,Yes,0,She is actually so attractive.,Adjudication
2082,student,No,1,She is actually so attractive.,Adjudication
2082,club_member,No,1,She is actually so attractive.,Adjudication
2082,cousins,Yes,0,She is actually so attractive.,Adjudication
2082,uncle_aunt,Yes,0,She is actually so attractive.,Adjudication
2082,classmate,Yes,0,She is actually so attractive.,Adjudication
2082,married,Yes,0,She is actually so attractive.,Adjudication
2082,coworker,No,1,She is actually so attractive.,Adjudication
2082,old_friend,Yes,0,She is actually so attractive.,Adjudication
2557,ex_dating,Yes,0,They definitely have not lol. Imo anyway,Adjudication
2557,colleague,Yes,0,They definitely have not lol. Imo anyway,Adjudication
2557,engaged,Yes,0,They definitely have not lol. Imo anyway,Adjudication
2557,best_friend,Yes,0,They definitely have not lol. Imo anyway,Adjudication
2557,neighbor,Yes,0,They definitely have not lol. Imo anyway,Adjudication
2557,mentee,No,1,They definitely have not lol. Imo anyway,Adjudication
2557,child,Yes,0,They definitely have not lol. Imo anyway,Adjudication
2557,parent,Yes,0,They definitely have not lol. Imo anyway,Adjudication
